5339,Del Oct,14:26.9,-83:40,4.32
8173,1 Peg,21:22.1,+19:48,4.08
4058,41Gam2Leo,10:20.0,+19:50,3.80
4057,41Gam1Leo,10:20.0,+19:51,2.61
2135,62Chi2Ori,06:3.9,+20:8,4.63
4300,60 Leo,11:2.3,+20:11,4.42
45,89Chi Peg,00:14.6,+20:12,4.80
2343,18Nu Gem,06:29.0,+20:13,4.15
4527,93 Leo,11:48.0,+20:13,4.53
2047,54Chi1Ori,05:54.4,+20:17,4.41
4357,68Del Leo,11:14.1,+20:31,2.56
7061,110 Her,18:45.7,+20:33,4.19
2650,43Zet Gem,07:4.1,+20:34,3.79
1329,50Ome2Tau,04:17.3,+20:35,4.94
553,6Bet Ari,01:54.6,+20:48,2.64
6787,102 Her,18:8.8,+20:49,4.36
5899,38Rho Ser,15:51.3,+20:59,4.76
351,84Chi Psc,01:11.5,+21:2,4.66
972,58Zet Ari,03:14.9,+21:3,4.89
1910,123Zet Tau,05:37.6,+21:9,3.00
7891,29 Vul,20:38.5,+21:12,4.82
4894,35 Com,12:53.3,+21:15,4.90
5201,6 Boo,13:49.7,+21:16,4.91
887,48Eps Ari,02:59.2,+21:20,4.63
888,48Eps Ari,02:59.2,+21:20,4.63
7306,1 Vul,19:16.2,+21:23,4.77
3449,43Gam Cnc,08:43.3,+21:28,4.66
6148,27Bet Her,16:30.2,+21:29,2.77
1620,102Iot Tau,05:3.1,+21:35,4.64
6730,95 Her,18:1.5,+21:36,4.96
6895,109 Her,18:23.7,+21:46,3.84
1810,114 Tau,05:27.6,+21:56,4.88
6868,106 Her,18:20.3,+21:58,4.95
2777,55Del Gem,07:20.1,+21:59,3.53
1256,37 Tau,04:4.7,+22:5,4.36
1739,109 Tau,05:19.3,+22:6,4.94
1387,65Kap1Tau,04:25.4,+22:18,4.22
2216,7Eta Gem,06:14.9,+22:30,3.28
2286,13Mu Gem,06:23.0,+22:31,2.88
7565,12 Vul,19:51.1,+22:37,4.95
4789,23 Com,12:34.9,+22:38,4.81
7133,113 Her,18:54.7,+22:39,4.59
5972,44Pi Ser,16:2.3,+22:48,4.83
1392,69Ups Tau,04:26.3,+22:49,4.28
1497,94Tau Tau,04:42.2,+22:57,4.28
3773,4Lam Leo,09:31.7,+22:58,4.31
4362,72 Leo,11:15.2,+23:6,4.63
2134,1 Gem,06:4.1,+23:16,4.16
8905,68Ups Peg,23:25.4,+23:24,4.40
4031,36Zet Leo,10:16.7,+23:25,3.44
271,38Eta And,00:57.2,+23:25,4.42
617,13Alp Ari,02:7.2,+23:28,2.00
8667,47Lam Peg,22:46.5,+23:34,3.95
569,9Lam Ari,01:57.9,+23:36,4.79
8225,2 Peg,21:29.9,+23:38,4.57
8880,62Tau Peg,23:20.6,+23:44,4.60
3873,17Eps Leo,09:45.9,+23:46,2.98
4667,7 Com,12:16.3,+23:57,4.95
1156,23 Tau,03:46.3,+23:57,4.18
1178,27 Tau,03:49.2,+24:3,3.63
7592,13 Vul,19:53.5,+24:5,4.58
1165,25Eta Tau,03:47.5,+24:6,2.87
1142,17 Tau,03:44.9,+24:7,3.70
215,34Zet And,00:47.3,+24:16,4.06
1149,20 Tau,03:45.8,+24:22,3.87
2985,77Kap Gem,07:44.4,+24:24,3.57
1145,19 Tau,03:45.2,+24:28,4.30
2002,132 Tau,05:49.0,+24:34,4.86
360,85Phi Psc,01:13.7,+24:35,4.65
8684,48Mu Peg,22:50.0,+24:36,3.48
7405,6Alp Vul,19:28.7,+24:40,4.44
4259,54 Leo,10:55.6,+24:45,4.50
6410,65Del Her,17:15.0,+24:50,3.14
5634,45 Boo,15:7.3,+24:52,4.93
5600,41Ome Boo,15:2.1,+25:0,4.81
5304,12 Boo,14:10.4,+25:6,4.83
2473,27Eps Gem,06:43.9,+25:8,2.98
9064,84Psi Peg,23:57.8,+25:8,4.66
7939,30 Vul,20:44.9,+25:16,4.91
8430,24Iot Peg,22:7.0,+25:21,3.76
8796,56 Peg,23:7.1,+25:28,4.76
7739,,20:15.3,+25:36,4.78
8315,10Kap Peg,21:44.6,+25:39,4.13
4707,12 Com,12:22.5,+25:51,4.81
5958,,15:59.5,+25:55,2.00
623,14 Ari,02:9.4,+25:56,4.98
2084,139 Tau,05:58.0,+25:57,4.82
3905,24Mu Leo,09:52.8,+26:0,3.88
5889,10Del CrB,15:49.6,+26:4,4.63
6526,76Lam Her,17:30.7,+26:7,4.41
3731,1Kap Leo,09:24.7,+26:11,4.46
5849,8Gam CrB,15:42.7,+26:18,3.84
5490,34 Boo,14:43.4,+26:32,4.81
7064,,18:46.1,+26:40,4.83
5793,5Alp CrB,15:34.7,+26:43,2.23
3067,83Phi Gem,07:53.5,+26:46,4.97
4738,16 Com,12:27.0,+26:50,5.00
5947,13Eps CrB,15:57.6,+26:53,4.15
2905,69Ups Gem,07:35.9,+26:54,4.06
5616,43Psi Boo,15:4.4,+26:57,4.54
5506,36Eps Boo,14:45.0,+27:4,2.70
7995,31 Vul,20:52.1,+27:6,4.59
838,41 Ari,02:50.0,+27:16,3.63
383,90Ups Psc,01:19.5,+27:16,4.76
4733,14 Com,12:26.4,+27:16,4.95
1348,52Phi Tau,04:20.4,+27:21,4.95
4883,31 Com,12:51.7,+27:32,4.94
2034,136 Tau,05:53.3,+27:37,4.58
4954,41 Com,13:7.2,+27:37,4.80
801,35 Ari,02:43.5,+27:42,4.66
6623,86Mu Her,17:46.5,+27:43,3.42
7653,15 Vul,20:1.1,+27:45,4.64
3149,Chi Gem,08:3.5,+27:48,4.94
2821,60Iot Gem,07:25.7,+27:48,3.79
7744,23 Vul,20:15.8,+27:49,4.52
4983,43Bet Com,13:11.9,+27:53,4.26
7417,6Bet1Cyg,19:30.7,+27:58,3.08
2990,78Bet Gem,07:45.3,+28:2,1.14
8775,53Bet Peg,23:3.8,+28:5,2.42
4737,15Gam Com,12:26.9,+28:16,4.36
8522,32 Peg,22:21.3,+28:20,4.81
1791,112Bet Tau,05:26.3,+28:36,1.65
8309,78Mu 1Cyg,21:44.1,+28:45,4.73
3475,48Iot Cnc,08:46.7,+28:46,4.02
6779,103Omi Her,18:7.5,+28:46,3.83
2973,75Sig Gem,07:43.3,+28:53,4.28
999,,03:20.3,+29:3,4.47
15,21Alp And,00:8.4,+29:5,2.06
5747,3Bet CrB,15:27.8,+29:6,3.68
824,39 Ari,02:47.9,+29:15,4.51
6703,92Xi Her,17:57.8,+29:15,3.70
8641,43Omi Peg,22:41.8,+29:18,4.79
163,30Eps And,00:38.6,+29:19,4.37
8997,78 Peg,23:44.0,+29:22,4.93
2219,44Kap Aur,06:15.4,+29:30,4.35
544,2Alp Tri,01:53.1,+29:35,3.41
7372,2 Cyg,19:24.1,+29:37,4.97
5447,28Sig Boo,14:34.7,+29:45,4.46
5971,14Iot CrB,16:1.4,+29:51,4.99
352,83Tau Psc,01:11.7,+30:5,4.51
7478,12Phi Cyg,19:39.4,+30:9,4.69
6707,94Nu Her,17:58.5,+30:11,4.41
8650,44Eta Peg,22:43.0,+30:13,2.94
8115,64Zet Cyg,21:12.9,+30:14,3.20
2697,46Tau Gem,07:11.1,+30:15,4.41
642,6 Tri,02:12.4,+30:18,4.94
7834,41 Cyg,20:29.4,+30:22,4.01
5429,25Rho Boo,14:31.8,+30:22,3.58
7942,52 Cyg,20:45.7,+30:43,4.22
4924,37 Com,13:0.3,+30:47,4.90
165,31Del And,00:39.3,+30:52,3.27
6103,19Xi CrB,16:22.1,+30:54,4.85
6324,58Eps Her,17:0.3,+30:56,3.92
8943,72 Peg,23:34.0,+31:20,4.98
5778,4The CrB,15:32.9,+31:22,4.14
6815,104 Her,18:11.9,+31:24,4.97
4374,53Xi UMa,11:18.2,+31:32,4.87
4375,53Xi UMa,11:18.2,+31:32,4.41
6212,40Zet Her,16:41.3,+31:36,2.81
2852,62Rho Gem,07:29.1,+31:47,4.18
1203,44Zet Per,03:54.1,+31:53,2.85
2891,66Alp Gem,07:34.6,+31:53,1.98
2890,66Alp Gem,07:34.6,+31:53,2.88
4166,37 LMi,10:38.7,+31:59,4.71
7192,15Lam Lyr,19:0.0,+32:9,4.93
7806,39 Cyg,20:23.9,+32:11,4.43
1843,25Chi Aur,05:32.7,+32:12,4.76
1131,38Omi Per,03:44.3,+32:17,3.83
7178,14Gam Lyr,18:58.9,+32:41,3.24
7564,Chi Cyg,19:50.6,+32:55,4.23
4668,,12:16.5,+33:4,5.00
4377,54Nu UMa,11:18.5,+33:6,3.48
6431,68 Her,17:17.3,+33:6,4.82
1577,3Iot Aur,04:57.0,+33:10,2.69
8454,29Pi 2Peg,22:10.0,+33:11,4.29
5681,49Del Boo,15:15.5,+33:19,3.47
7106,10Bet Lyr,18:50.1,+33:22,3.45
1726,16 Aur,05:18.2,+33:22,4.54
154,29Pi And,00:36.9,+33:43,4.36
7534,17 Cyg,19:46.4,+33:44,4.99
4090,30 LMi,10:25.9,+33:48,4.74
664,9Gam Tri,02:17.3,+33:51,4.01
2540,34The Gem,06:52.8,+33:58,3.60
1123,40 Per,03:42.4,+33:58,4.97
7949,53Eps Cyg,20:46.2,+33:58,2.46
4247,46 LMi,10:53.3,+34:13,3.83
991,,03:18.7,+34:13,4.82
660,8Del Tri,02:17.1,+34:13,4.87
7956,,20:47.2,+34:22,4.92
3705,40Alp Lyn,09:21.1,+34:24,3.13
5219,,13:51.8,+34:27,4.74
7426,8 Cyg,19:31.8,+34:27,4.74
1343,54 Per,04:20.4,+34:34,4.93
2930,71Omi Gem,07:39.2,+34:35,4.90
8146,66Ups Cyg,21:17.9,+34:54,4.43
622,4Bet Tri,02:9.5,+34:59,3.00
843,17 Per,02:51.5,+35:4,4.53
7615,21Eta Cyg,19:56.3,+35:5,3.89
882,24 Per,02:59.1,+35:11,4.93
3974,21 LMi,10:7.4,+35:15,4.48
7866,47 Cyg,20:33.9,+35:15,4.61
5361,,14:18.0,+35:31,4.81
337,43Bet And,01:9.7,+35:37,2.06
5901,11Kap CrB,15:51.2,+35:39,4.82
1228,46Xi Per,03:59.0,+35:47,4.04
6872,1Kap Lyr,18:19.9,+36:4,4.33
5127,25 CVn,13:37.5,+36:18,4.82
3800,10 LMi,09:34.2,+36:24,4.55
7963,54Lam Cyg,20:47.4,+36:29,4.53
6018,16Tau CrB,16:9.0,+36:29,4.76
1551,2 Aur,04:52.6,+36:42,4.78
4100,31Bet LMi,10:27.9,+36:42,4.21
68,25Sig And,00:18.3,+36:47,4.52
3690,38 Lyn,09:18.8,+36:48,3.82
7736,29 Cyg,20:14.5,+36:48,4.97
6418,67Pi Her,17:15.0,+36:49,3.16
7708,28 Cyg,20:9.4,+36:50,4.93
7139,12Del2Lyr,18:54.5,+36:54,4.30
6485,75Rho Her,17:23.7,+37:9,4.52
5110,,13:34.8,+37:11,4.98
2095,37The Aur,05:59.7,+37:13,2.62
6695,91The Her,17:56.3,+37:15,3.86
6436,69 Her,17:17.7,+37:18,4.65
2011,31Ups Aur,05:51.0,+37:18,4.74
7517,15 Cyg,19:44.3,+37:21,4.89
5733,51Mu 1Boo,15:24.5,+37:23,4.31
1773,21Sig Aur,05:24.7,+37:23,4.99
1533,,04:49.9,+37:29,4.88
7056,6Zet1Lyr,18:44.8,+37:36,4.36
8498,1 Lac,22:16.0,+37:45,4.13
620,58 And,02:8.5,+37:52,4.82
1592,4Ome Aur,04:59.3,+37:53,4.94
7763,34 Cyg,20:17.8,+38:2,4.81
8130,65Tau Cyg,21:14.8,+38:3,3.72
7314,21The Lyr,19:16.4,+38:8,4.36
4380,55 UMa,11:19.1,+38:11,4.78
5435,27Gam Boo,14:32.1,+38:18,3.03
4915,12Alp2CVn,12:56.0,+38:19,2.90
840,16 Per,02:50.6,+38:19,4.23
3612,,09:6.5,+38:27,4.56
1689,11Mu Aur,05:13.4,+38:29,4.86
7613,22 Cyg,19:55.9,+38:29,4.94
269,37Mu And,00:56.8,+38:30,3.87
8255,72 Cyg,21:34.8,+38:32,4.90
63,24The And,00:17.1,+38:41,4.61
7001,3Alp Lyr,18:36.9,+38:47,0.03
921,25Rho Per,03:5.2,+38:50,3.39
6220,44Eta Her,16:42.9,+38:55,3.53
8622,10 Lac,22:39.3,+39:3,4.88
7298,20Eta Lyr,19:13.8,+39:9,4.39
2012,32Nu Aur,05:51.5,+39:9,3.97
1995,29Tau Aur,05:49.2,+39:11,4.52
2696,63 Aur,07:11.7,+39:19,4.90
8143,67Sig Cyg,21:17.4,+39:24,4.23
947,28Ome Per,03:11.3,+39:37,4.63
3809,,09:35.1,+39:37,4.81
879,22Pi Per,02:58.8,+39:40,4.70
8485,,22:13.9,+39:43,4.49
1220,45Eps Per,03:57.9,+40:1,2.89
1729,15Lam Aur,05:19.1,+40:6,4.71
4997,,13:13.7,+40:9,4.92
788,12 Per,02:42.2,+40:12,4.91
7796,37Gam Cyg,20:22.2,+40:15,2.20
5602,42Bet Boo,15:1.9,+40:23,3.50
4132,,10:33.2,+40:26,4.75
1306,52 Per,04:14.9,+40:29,4.71
5017,20 CVn,13:17.5,+40:34,4.73
477,53Tau And,01:40.6,+40:35,4.94
936,26Bet Per,03:8.2,+40:57,2.12
1612,8Zet Aur,05:2.5,+41:5,3.75
226,35Nu And,00:49.8,+41:5,4.53
8028,58Nu Cyg,20:57.2,+41:10,3.94
1641,10Eta Aur,05:6.5,+41:14,3.17
1454,58 Per,04:36.7,+41:16,4.25
4785,8Bet CVn,12:33.7,+41:21,4.26
458,50Ups And,01:36.8,+41:24,4.09
4069,34Mu UMa,10:22.3,+41:30,3.05
3579,,09:0.6,+41:47,3.97
8762,1Omi And,23:1.9,+42:20,3.62
603,57Gam1And,02:3.9,+42:20,2.26
604,57Gam2And,02:3.9,+42:20,4.84
6168,35Sig Her,16:34.1,+42:26,4.20
5914,1Chi Her,15:52.7,+42:27,4.62
2427,50Psi2Aur,06:39.3,+42:29,4.79
1135,41Nu Per,03:45.2,+42:35,3.77
483,,01:41.8,+42:37,4.95
4033,33Lam UMa,10:17.1,+42:55,3.45
8579,6 Lac,22:30.5,+43:7,4.51
3275,31 Lyn,08:22.8,+43:11,4.25
4248,45Ome UMa,10:54.0,+43:11,4.71
8965,17Iot And,23:38.1,+43:16,4.29
8699,15 Lac,22:52.0,+43:19,4.94
1002,32 Per,03:21.4,+43:20,4.95
6791,,18:7.5,+43:28,5.00
4392,56 UMa,11:22.8,+43:29,4.99
1605,7Eps Aur,05:2.0,+43:49,2.99
8079,62Xi Cyg,21:4.9,+43:56,3.72
8154,68 Cyg,21:18.5,+43:57,5.00
7157,13 Lyr,18:55.3,+43:57,4.04
643,60 And,02:13.2,+44:14,4.83
8632,11 Lac,22:40.5,+44:17,4.46
8976,19Kap And,23:40.4,+44:20,4.14
469,52Chi And,01:39.4,+44:23,4.98
8001,57 Cyg,20:53.2,+44:23,4.78
4335,52Psi UMa,11:9.7,+44:30,3.01
941,27Kap Per,03:9.5,+44:51,3.80
6023,11Phi Her,16:8.8,+44:56,4.26
2088,34Bet Aur,05:59.5,+44:57,1.90
2585,16 Lyn,06:57.6,+45:6,4.90
7528,18Del Cyg,19:45.0,+45:8,2.87
7924,50Alp Cyg,20:41.4,+45:17,1.25
417,48Ome And,01:27.7,+45:24,4.83
4846,,12:45.1,+45:26,4.99
390,46Xi And,01:22.3,+45:32,4.88
8252,73Rho Cyg,21:34.0,+45:36,4.02
2091,35Pi Aur,05:59.9,+45:56,4.26
6254,52 Her,16:49.2,+45:59,4.82
1708,13Alp Aur,05:16.7,+45:60,0.08
6588,85Iot Her,17:39.5,+46:0,3.80
5982,6Ups Her,16:2.8,+46:2,4.76
5351,19Lam Boo,14:16.4,+46:5,4.18
7977,55 Cyg,20:48.9,+46:7,4.84
6092,22Tau Her,16:19.7,+46:19,3.89
9003,20Psi And,23:46.0,+46:25,4.95
8961,16Lam And,23:37.6,+46:27,3.82
1350,53 Per,04:21.6,+46:30,4.85
8523,2 Lac,22:21.0,+46:32,4.57
7735,31 Cyg,20:13.6,+46:44,3.79
7730,30 Cyg,20:13.3,+46:49,4.83
184,20Pi Cas,00:43.5,+47:1,4.94
3594,12Kap UMa,09:3.6,+47:9,3.60
335,42Phi And,01:9.5,+47:15,4.25
8047,59 Cyg,20:59.8,+47:31,4.74
8089,63 Cyg,21:6.6,+47:39,4.55
5618,44 Boo,15:3.8,+47:39,4.76
8572,5 Lac,22:29.5,+47:42,4.36
1273,48 Per,04:8.7,+47:43,4.04
7751,32 Cyg,20:15.5,+47:43,3.98
4518,63Chi UMa,11:46.0,+47:47,3.71
1122,39Del Per,03:42.9,+47:47,3.01
1052,35Sig Per,03:30.6,+47:60,4.36
3569,9Iot UMa,08:59.2,+48:3,3.14
1087,37Psi Per,03:36.5,+48:12,4.23
193,22Omi Cas,00:44.7,+48:17,4.54
1303,51Mu Per,04:14.9,+48:25,4.14
464,51 And,01:38.0,+48:38,3.57
6200,42 Her,16:38.7,+48:56,4.90
7844,45Ome1Cyg,20:30.1,+48:57,4.95
8860,8 And,23:17.7,+49:1,4.85
5112,24 CVn,13:34.5,+49:1,4.70
1034,,03:28.1,+49:4,4.98
2818,21 Lyn,07:26.7,+49:13,4.64
799,13The Per,02:44.2,+49:14,4.12
2289,46Psi1Aur,06:24.9,+49:17,4.91
8335,81Pi 2Cyg,21:46.8,+49:19,4.23
5191,85Eta UMa,13:47.5,+49:19,1.86
8830,7 And,23:12.6,+49:24,4.52
8541,4 Lac,22:24.5,+49:29,4.57
1044,34 Per,03:29.4,+49:31,4.67
937,Iot Per,03:9.1,+49:37,4.05
8726,,22:56.4,+49:44,4.95
1017,33Alp Per,03:24.3,+49:52,1.79
8780,3 And,23:4.2,+50:3,4.65
7469,13The Cyg,19:36.4,+50:13,4.48
699,65 And,02:25.6,+50:17,4.71
8585,7Alp Lac,22:31.3,+50:17,3.77
1324,,04:18.2,+50:18,4.61
1261,47Lam Per,04:6.6,+50:21,4.29
179,19Xi Cas,00:42.1,+50:31,4.80
496,Phi Per,01:43.7,+50:41,4.07
7137,,18:53.2,+50:42,4.92
223,25Nu Cas,00:48.8,+50:58,4.89
8301,80Pi 1Cyg,21:42.1,+51:11,4.67
5350,21Iot Boo,14:16.2,+51:22,4.75
9066,,23:58.4,+51:23,4.80
6705,33Gam Dra,17:56.6,+51:29,2.23
3173,27 Lyn,08:8.5,+51:30,4.84
8613,9 Lac,22:37.4,+51:33,4.63
4716,5 CVn,12:24.0,+51:34,4.80
1637,9 Aur,05:6.7,+51:36,5.00
3619,15 UMa,09:8.9,+51:36,4.48
3775,25The UMa,09:32.9,+51:41,3.17
7420,10Iot2Cyg,19:29.7,+51:44,3.79
5329,17Kap2Boo,14:13.5,+51:47,4.54
5404,23The Boo,14:25.2,+51:51,4.05
3799,26 UMa,09:34.8,+52:3,4.50
8538,3Bet Lac,22:23.6,+52:14,4.43
6536,23Bet Dra,17:30.4,+52:18,2.79
7619,24Psi Cyg,19:55.6,+52:26,4.92
854,18Tau Per,02:54.3,+52:46,3.95
7328,1Kap Cyg,19:17.1,+53:22,3.77
915,23Gam Per,03:4.8,+53:30,2.93
4554,64Gam UMa,11:53.8,+53:42,2.44
1568,7 Cam,04:57.3,+53:45,4.47
153,17Zet Cas,00:37.0,+53:54,3.66
3662,18 UMa,09:16.2,+54:1,4.83
3894,30Phi UMa,09:52.1,+54:4,4.59
2077,33Del Aur,05:59.5,+54:17,3.72
123,14Lam Cas,00:31.8,+54:31,4.73
5154,83 UMa,13:40.7,+54:41,4.66
5960,,15:57.8,+54:45,4.95
5055,79Zet UMa,13:23.9,+54:55,3.95
5054,79Zet UMa,13:23.9,+54:56,2.27
5062,80 UMa,13:25.2,+54:59,4.01
343,33The Cas,01:11.1,+55:9,4.33
6555,25Nu 2Dra,17:32.3,+55:10,4.87
6554,24Nu 1Dra,17:32.2,+55:11,4.88
2029,30Xi Aur,05:54.8,+55:42,4.99
9071,8Sig Cas,23:59.0,+55:45,4.88
834,15Eta Per,02:50.7,+55:54,3.76
4905,77Eps UMa,12:54.0,+55:58,1.77
4112,36 UMa,10:30.6,+55:59,4.84
4931,78 UMa,13:0.7,+56:22,4.93
4295,48Bet UMa,11:1.8,+56:23,2.37
168,18Alp Cas,00:40.5,+56:32,2.23
7740,33 Cyg,20:13.4,+56:34,4.30
918,,03:5.5,+56:42,4.76
6237,,16:45.3,+56:47,4.85
6688,32Xi Dra,17:53.5,+56:52,3.75
8752,,23:0.1,+56:57,5.00
4660,69Del UMa,12:15.4,+57:2,3.31
8494,23Eps Cep,22:15.0,+57:3,4.19
6978,45 Dra,18:32.6,+57:3,4.77
9045,7Rho Cas,23:54.4,+57:30,4.54
7955,,20:45.4,+57:35,4.51
7309,54 Dra,19:13.9,+57:42,4.99
219,24Eta Cas,00:49.1,+57:49,3.44
8465,21Zet Cep,22:10.9,+58:12,3.35
382,34Phi Cas,01:20.1,+58:14,4.98
8571,27Del Cep,22:29.2,+58:25,3.75
2560,15 Lyn,06:57.3,+58:25,4.35
8926,,23:30.0,+58:33,4.91
5986,13The Dra,16:1.9,+58:34,4.01
9008,5Tau Cas,23:47.1,+58:39,4.87
2946,24 Lyn,07:43.0,+58:43,4.99
8316,Mu Cep,21:43.5,+58:47,4.08
6923,39 Dra,18:23.9,+58:48,4.98
7633,,19:55.9,+58:51,4.96
1040,,03:29.9,+58:53,4.54
5744,12Iot Dra,15:24.9,+58:58,3.29
253,26Ups1Cas,00:55.0,+58:58,4.83
2238,2 Lyn,06:19.6,+59:1,4.48
3888,29Ups UMa,09:51.0,+59:2,3.80
21,11Bet Cas,00:9.2,+59:9,2.27
265,28Ups2Cas,00:56.7,+59:11,4.63
442,39Chi Cas,01:33.9,+59:14,4.71
7125,47Omi Dra,18:51.2,+59:23,4.66
8797,1 Cas,23:6.6,+59:25,4.85
2470,12 Lyn,06:46.2,+59:27,4.87
1035,,03:29.1,+59:56,4.21
403,37Del Cas,01:25.8,+60:14,2.68
1603,10Bet Cam,05:3.4,+60:27,4.03
264,27Gam Cas,00:56.7,+60:43,2.47
3323,1Omi UMa,08:30.3,+60:43,3.36
1205,,03:57.1,+61:7,5.00
8334,10Nu Cep,21:45.4,+61:7,4.29
244,,00:53.1,+61:7,4.82
6132,14Eta Dra,16:24.0,+61:31,2.74
2215,1 Lyn,06:17.9,+61:31,4.98
4301,50Alp UMa,11:3.7,+61:45,1.79
7957,3Eta Cep,20:45.3,+61:50,3.43
8279,9 Cep,21:37.9,+62:5,4.73
8904,4 Cas,23:24.8,+62:17,4.98
8162,5Alp Cep,21:18.6,+62:35,2.44
130,15Kap Cas,00:33.0,+62:56,4.16
7850,2The Cep,20:29.6,+62:60,4.22
3757,23 UMa,09:31.5,+63:4,3.67
1129,,03:46.0,+63:21,4.80
3624,14Tau UMa,09:10.9,+63:31,4.67
8383,,21:56.7,+63:38,4.91
542,45Eps Cas,01:54.4,+63:40,3.38
3403,4Pi 2UMa,08:40.2,+64:20,4.60
5291,11Alp Dra,14:4.4,+64:23,3.65
6223,18 Dra,16:40.9,+64:35,4.83
8417,17Xi Cep,22:3.8,+64:38,4.29
5226,10 Dra,13:51.4,+64:43,4.65
6315,19 Dra,16:56.0,+65:8,4.89
1155,,03:49.5,+65:32,4.47
6945,42 Dra,18:26.0,+65:34,4.82
4072,,10:24.1,+65:34,4.97
985,,03:20.0,+65:39,4.84
7371,58Pi Dra,19:20.7,+65:43,4.59
6396,22Zet Dra,17:8.8,+65:43,3.17
5589,,14:57.6,+65:56,4.60
8694,32Iot Cep,22:49.7,+66:12,3.52
1542,9Alp Cam,04:54.0,+66:21,4.29
3616,13Sig2UMa,09:10.4,+67:8,4.80
707,Iot Cas,02:29.1,+67:24,4.52
3576,8Rho UMa,09:2.5,+67:38,4.76
7310,57Del Dra,19:12.6,+67:40,3.07
7685,67Rho Dra,20:2.8,+67:52,4.51
8872,34Omi Cep,23:18.6,+68:7,4.75
399,36Psi Cas,01:25.9,+68:8,4.74
548,46Ome Cas,01:56.0,+68:41,4.99
6596,28Ome Dra,17:37.0,+68:45,4.80
6161,15 Dra,16:28.0,+68:46,5.00
4181,,10:43.1,+69:5,5.00
4765,4 Dra,12:30.1,+69:12,4.95
2209,,06:18.8,+69:19,4.80
4434,1Lam Dra,11:31.4,+69:20,3.84
7462,61Sig Dra,19:32.4,+69:40,4.68
4787,5Kap Dra,12:33.5,+69:47,3.87
3771,24 UMa,09:34.5,+69:50,4.56
4795,6 Dra,12:34.7,+70:1,4.94
7582,63Eps Dra,19:48.2,+70:16,3.83
8238,8Bet Cep,21:28.7,+70:34,3.23
575,48 Cas,02:2.0,+70:54,4.54
7180,52Ups Dra,18:54.4,+71:18,4.82
8317,11 Cep,21:41.9,+71:19,4.56
1148,Gam Cam,03:50.4,+71:20,4.63
6920,43Phi Dra,18:20.8,+71:20,4.22
5735,13Gam UMi,15:20.7,+71:50,3.05
6636,31Psi1Dra,17:41.9,+72:9,4.58
8468,24 Cep,22:9.8,+72:20,4.79
580,50 Cas,02:3.4,+72:25,3.98
6927,44Chi Dra,18:21.1,+72:44,3.57
7352,60Tau Dra,19:15.6,+73:21,4.45
5563,7Bet UMi,14:50.7,+74:9,2.08
932,,03:11.9,+74:24,4.87
8819,33Pi Cep,23:7.9,+75:23,4.41
5430,5 UMi,14:27.5,+75:42,4.25
4126,,10:35.1,+75:43,4.84
6116,21Eta UMi,16:17.5,+75:45,4.95
2527,,07:0.1,+76:59,4.55
5826,15The UMi,15:31.4,+77:21,4.96
5321,4 UMi,14:8.8,+77:33,4.82
8974,35Gam Cep,23:39.3,+77:38,3.21
7750,1Kap Cep,20:8.9,+77:43,4.39
5903,16Zet UMi,15:44.1,+77:48,4.32
3751,,09:37.1,+81:20,4.29
6322,22Eps UMi,16:46.0,+82:2,4.23
2742,,07:31.1,+82:25,4.96
8702,,22:47.5,+83:9,4.74
8748,,22:54.4,+84:21,4.71
285,,01:8.7,+86:15,4.25
6789,23Del UMi,17:32.2,+86:35,4.36
424,1Alp UMi,02:31.8,+89:16,2.02
